3.9	3.5	9	9.8	2.4	3.1	4.7	3.9	3.9	4.3	30.2	48.6	51.4	9.4	14.1	34.5	10.6	47	5.1	51.7		2
6.3	72.9	55.6	5.1	3.1	3.5	5.5	3.9	5.1	7.1	26.7	86.7	100	100	98	48.2	75.6	40.8	7.5	7.8		3
3.9	5.1	3.9	5.1	5.5	9.8	12.1	65.9	6.7	9	100	75.6	99.9	100	100	50.6	19.2	3.5	3.1	5.1		4
3.1	3.9	4.3	9	19.2	97.3	100	16.8	100	33.3	76	100	57.6	81.9	100	66.2	85.8	3.9	3.9	3.5		5
2.4	3.9	7.5	17.6	98.4	99.9	24.3	100	87.8	8.2	100	55.7	56.8	29	25.5	49.4	9.8	49	96.4	46.6		6
11	44.3	55.2	98.4	100	100	96.4	98.4	99.9	5.9	14.9	42.3	7.8	23.1	72.5	100	63.1	38.8	38	12.2		7
100	17.2	18.8	41.1	28.6	9.8	11	8.6	10.2	6.3	8.2	9.4	13.7	45.8	63.1	40	48.6	44.7	13.3	17.2		8
62.3	16.1	4.7	5.1	5.1	3.9	4.3	4.3	4.3	80.3	15.3	22	34.5	44.7	34.9	14.5	12.5	60.7	49.8	22.3		9


39.2	3.9	40.4	22.7	2.4	85.1	2	4.3	100	64.7	41.5	20.4	3.9	2.4	2.4	3.1	71.7	10.2	25.5	1.2		0
5.5	2	2.8	2	2.4	3.1	5.1	23.9	8.2	6.7	6.3	65.1	97.6	44.3	13.3	34.9	9.4	5.1	21.2	42.7		1
3.1	2.4	7.5	12.9	2.4	2.4	3.1	3.1	3.1	3.5	25.9	52.1	51.7	7.8	15.7	34.9	11	47	3.9	50.2		2
3.5	47.4	53.7	3.5	3.1	3.5	4.7	3.5	4.3	5.9	29	87.4	99.2	100	96.8	48.6	72.5	44.3	6.3	7.1		3
3.1	4.7	2	3.9	5.5	6.7	10.2	65.9	3.9	7.8	100	71.3	100	100	96.8	50.6	18.4	3.1	2	4.7		4
3.1	2.4	3.9	8.6	20.4	100	11	9.4	80.4	29.8	77.6	100	52.5	79.9	100	66.6	85.8	4.7	4.3	2.4		5
3.5	4.7	6.7	18.4	98	100	19.6	100	91.3	9	100	56.4	56.1	30.2	23.5	50.5	7.1	48.6	95.6	43.9		6
13.7	45.9	58	96.5	100	100	89	99.5	99.2	5.1	13.3	38.8	7.5	23.9	72.9	100	59.2	36.1	36.8	11.8		7
100	17.2	19.6	40.8	31	11.8	9.4	6.3	8.2	4.7	7.1	8.6	11.4	45.8	61.9	35.7	49.4	41.5	11.8	18.4		8
59.2	12.2	5.1	4.3	3.2	3.1	3.1	3.9	4.3	81.5	13.7	18.8	33.7	40.4	37.6	11.8	12.5	58.4	45.9	24.3		9


47	3.1	45.5	27	3.1	90.2	2	2.4	25.9	72.9	41.5	37.6	3.9	2.4	2.4	2	74.4	12.9	20	2.4		0
5.1	2.4	3.5	2.4	2	2.4	2.4	21.6	3.1	5.9	33.7	65.5	96.5	45.5	10.6	45.4	16.5	3.5	12.9	25.5		1
2.8	2.8	6.3	11.8	3.1	2.4	2.4	3.1	2.8	2.4	26.3	42.7	56.1	8.6	14.9	34.9	11.8	47.4	3.5	52.5		2
6.3	79.2	67.4	72.5	3.5	3.5	3.1	2.4	2.8	5.9	27	83.5	74.1	100	94.9	47.8	72.5	45.5	7.1	5.9		3
34.1	27	7.4	7.1	7.1	7.8	9.4	68.2	3.5	6.3	100	55.6	99.9	100	96.8	57.2	36.8	2.8	2	4.7		4
2.8	2	2.4	8.6	18.8	98.4	11	7.8	6.3	17.3	69.4	100	56	80.3	100	66.6	86.2	17.3	3.9	0		5
3.5	3.5	5.9	16.4	98	100	17.2	100	97.2	6.7	100	59.2	52.1	25.9	25.1	46.6	7.8	53.7	93.7	36.5		6
9.8	47	56.4	100	100	100	91.7	100	100	5.9	14.1	18.8	4.3	14.5	70.9	100	66.2	40	36.1	12.2		7
100	16.8	21.2	49.4	71.7	13.7	9	8.6	8.2	4.3	3.9	5.9	11	44.7	62.7	40	50.5	42.7	12.9	16.8		8
65.9	10.6	3.9	5.1	5.5	3.5	3.5	3.2	3.1	69.7	16.1	20.4	36.5	37.2	31.7	8.6	9.4	67.4	49	28.2		9


47.8	2	47	30.2	2	87.8	2	2.4	18.4	55.3	37.6	34.9	3.1	3.1	2.4	4.3	72.1	12.5	21.9	2		0
6.3	0.4	3.5	2.4	2.4	3.5	5.5	23.5	3.1	6.3	47	65.1	98	46.2	9.4	51.7	17.6	4.3	13.7	29		1
1.2	4.7	5.9	9	2.4	2.4	3.1	3.1	2.4	2.4	24.3	40.8	65.9	8.2	14.1	34.1	13.3	46.6	4.3	56		2
6.7	79.6	45.1	58.8	3.5	3.5	3.1	2.8	3.5	6.3	21.2	82.7	92.9	100	93.3	46.6	71.7	46.3	7.5	7.8		3
46.2	36.4	7.1	5.9	6.7	8.2	9.8	67.8	5.1	7.4	100	59.2	99.9	100	100	58	28.6	4.3	2.4	3.5		4
3.5	3.2	4.7	8.2	20.8	99.2	12.9	8.2	7.1	19.6	69.4	100	55.6	78.8	100	64.6	85.8	16.5	4.7	2.4		5
2.8	4.3	6.3	16.5	98.4	100	18.4	97.7	98.8	7.8	100	63.1	52.9	27.4	27.8	43.9	7.1	61.1	89	41.2		6
12.2	46.3	56.8	100	100	98.8	89	100	100	7.5	14.1	16.9	6.3	18.8	65.4	100	64.3	36.4	40.4	13.7		7
100	17.6	20.4	50.2	87.8	16.1	7.8	7.5	9.8	5.1	3.1	7.1	11.4	43.9	61.2	38.4	50.5	41.9	11.4	15.7		8
63.1	15.3	4.7	5.5	7.8	5.1	2.8	3.9	2.8	70.9	16.1	19.6	39.6	36.4	26.7	7.8	11.4	65	49	23.1		9


47.8	3.5	44.7	23.5	3.5	87	2.4	3.1	20	27.1	38.8	10.2	3.9	7.1	3.9	3.1	73.3	10.6	18.8	3.1		0
5.9	3.1	3.9	3.5	2.4	3.1	5.1	27.8	3.1	3.1	11.8	64.3	96.9	42.7	9.8	32.5	22.3	3.5	9.4	31.3		1
3.1	5.1	9	16.5	3.9	3.1	4.7	3.9	3.1	3.5	27.1	45.1	54.5	10.2	13.7	30.2	11.8	48.2	4.7	41.9		2
8.6	89.3	60.7	21.2	3.9	3.5	3.9	3.1	4.3	6.7	20	85.1	100	100	90.9	46.6	76.4	49	7.5	9.4		3
3.9	5.9	5.5	5.1	5.9	8.6	12.1	71.7	5.5	9	100	69.4	99.9	100	100	55.7	28.2	4.3	2.4	3.9		4
4.7	2.4	3.5	9.8	19.2	100	100	11.8	96.1	29.8	72.5	98.4	58	81.5	100	72.9	87	5.5	4.3	2.4		5
2.8	5.1	6.3	16.4	99.6	100	20.8	100	92.1	9	100	57.2	54.9	32.5	25.9	45.1	7.8	69.8	98.8	44.7		6
12.5	46.2	56.4	97.7	100	100	92.9	100	100	5.1	14.9	13.3	6.7	15.3	66.2	100	68.6	36.8	34.9	11.4		7
100	17.2	17.6	48.6	75.6	15.3	10.6	10.2	11.4	5.1	8.6	8.2	10.6	47.8	60.8	39.2	49.8	35.6	13.7	17.6		8
66.2	15.7	4.3	3.9	8.2	4.7	3.1	4.3	3.9	76.8	16.8	22.3	32.9	33.3	25.5	12.5	11.4	64.2	47.8	21.6		9


46.7	2.8	45.9	23.5	3.1	83.9	0.4	2	27.8	20	38	18.4	2.8	2.8	2	3.9	70.1	9.4	22.3	2.4		0
5.9	2.4	3.2	2.8	3.9	2	3.9	25.1	3.9	2.4	5.1	63.5	98.4	39.2	7.8	31.7	20.4	3.9	11	37.6		1
1.2	2	15.3	13.7	2.8	2.4	3.5	2	3.1	2.4	27.5	43.1	57.2	7.8	16.5	34.1	10.6	45.1	3.5	52.5		2
5.9	81.1	58.8	63.1	3.1	2.8	4.3	2.8	3.5	4.7	22	79.2	99.2	100	96	46.2	72.1	47.8	6.7	9.8		3
2.4	6.7	4.7	4.7	5.9	7.1	9.8	70.2	5.1	7.5	100	73.7	100	100	96.5	58	24.7	2.8	2	5.9		4
2.4	2	2.8	9	19.6	100	11	8.2	99.2	26.7	68.6	100	56	77.2	100	72.1	81.9	5.9	4.7	1.6		5
3.5	3.1	5.9	14.5	98	98.8	18	100	88.2	7.1	100	53.7	56.1	30.6	21.2	40	8.2	67	98.8	45.8		6
12.9	42.7	52.1	96.5	98.8	99.2	89.4	100	100	6.3	12.9	12.9	6.3	15.7	67	100	61.5	34.5	32.9	11.4		7
100	14.9	18	42.7	58	12.2	8.6	8.6	9.8	3.9	7.5	7.5	11	45.5	58.8	36.8	46.6	39.2	11	15.7		8
59.2	13.7	3.5	5.9	4.7	2.8	3.9	4.3	2.8	73.7	16.1	23.9	34.1	33.3	23.9	11	9.8	62.3	48.2	20		9


46.3	2.8	47	21.9	2.4	83.9	1.2	2.4	45.5	19.2	39.6	15.3	3.5	2.4	2.4	3.1	69.7	8.6	21.9	2.4		0
6.3	5.5	3.1	2.4	2	3.1	3.5	24.3	4.7	4.7	4.3	64.3	100	39.6	8.2	27	20	3.5	12.2	38		1
2.4	2.4	10.2	11.8	2.4	3.1	3.1	3.1	2.4	3.1	24.7	43.9	58.4	9.8	15.3	34.1	8.6	45.5	5.5	50.9		2
3.9	52.1	50.9	74.9	4.3	3.5	3.1	3.1	4.7	7.1	19.2	81.2	99.2	100	92.5	44.7	70.2	47.1	6.7	7.5		3
2	5.1	3.9	5.9	6.7	7.1	9.8	70.2	4.3	6.7	100	74.1	99.9	100	97.6	58	26.3	2.8	2	4.7		4
2.4	2.4	2.8	9.8	18.4	98.8	12.1	8.2	98.8	27	69	100	56	79.2	100	68.6	79.9	4.7	4.3	2.4		5
3.1	2.4	7.1	14.9	98	96.4	19.6	100	86.6	9	100	54.1	52.5	30.2	23.9	42.3	5.1	65.1	99.9	47.8		6
12.9	42.7	51.7	100	100	100	90.2	100	100	5.5	12.2	14.9	6.3	13.3	65	100	64.7	31.8	32.9	11		7
100	15.7	17.6	44.3	67.4	12.9	9	7.5	9.4	4.7	8.2	9	10.6	43.1	56.5	35.7	43.9	36.8	12.5	13.3		8
61.2	12.9	3.5	5.5	6.3	3.9	2.8	5.9	3.5	72.1	15.3	25.1	32.9	36.4	23.9	11.4	9.4	61.9	43.5	18.8		9


44.3	4.3	48.6	21.6	2.4	83.9	2	3.1	45.5	16.5	40	16.9	3.5	2.4	2.4	2.4	72.5	10.2	21.9	2.4		0
6.3	2.4	3.5	2.4	3.1	3.9	4.7	22.3	4.7	3.5	5.9	62.3	95.3	42.3	9	33.3	20.8	4.3	13.3	41.2		1
2.4	2	13.3	10.6	2.4	3.1	4.7	3.1	2.8	3.9	25.5	44.7	59.6	7.8	16.5	33.3	11.8	46.2	5.5	54.1		2
4.3	56.8	53.3	78.8	5.1	3.9	3.5	3.5	4.3	7.5	20	81.9	100	100	97.2	46.2	72.9	45.1	8.2	8.6		3
6.3	3.9	4.3	6.7	7.4	8.6	12.1	71.4	5.5	7.4	100	75.6	100	100	97.2	60.4	29.4	3.5	2	3.9		4
2.4	3.1	3.5	10.2	18.4	97.7	99.2	18.8	100	25.9	68.2	100	57.2	79.9	100	73.7	85.8	2.8	4.3	1.6		5
3.1	4.7	5.9	17.2	99.2	96.8	25.9	100	89	7.8	100	56.4	54.9	27	22.3	45.1	7.5	67.4	97.6	50.5		6
10.6	42.7	52.9	96.9	100	99.6	87.8	100	100	6.7	14.5	14.1	6.3	13.3	65.8	100	64.3	31.7	32.5	10.2		7
100	17.6	18.4	43.5	68.6	14.1	11	9	10.2	5.5	7.8	7.5	11.8	44.7	52.5	33.7	48.6	37.2	13.7	16.1		8
61.2	15.3	5.1	5.1	8.2	4.3	2.8	3.9	2.8	66.6	15.7	22	31.7	31.7	20.4	11.8	8.6	60.7	48.6	19.2		9


52.5	3.1	59.2	30.2	2.8	89	2.4	3.1	41.2	28.6	19.6	10.2	2.8	2.4	3.9	3.9	69.4	11	20.4	3.1		0
7.1	2	4.3	3.1	3.1	5.1	3.9	34.1	3.9	5.1	4.3	52.1	96.9	43.5	11	35.7	24.3	5.9	17.2	66.6		1
2.4	2.4	10.6	12.2	2.4	3.9	3.9	3.1	2.8	3.5	24.7	42.3	63.1	8.2	20.8	43.5	11.8	51.3	3.9	57.6		2
1.6	35.7	41.1	4.7	3.9	3.5	3.9	3.1	2.8	7.5	21.9	86.3	99.2	100	99.2	51.7	59.6	34.9	7.5	9.4		3
5.1	4.7	4.3	4.3	6.3	8.6	10.2	88.2	5.1	7.5	100	71.7	100	100	98	61.9	23.1	3.1	2	5.5		4
3.1	3.1	4.3	8.6	21.9	98	12.9	9.4	6.7	24.3	68.6	100	55.2	79.6	100	70.1	78.7	3.5	4.7	2.4		5
3.5	5.9	6.7	18.4	98.4	100	16.8	99.2	97.6	8.6	100	58	54.5	31	25.1	43.9	8.6	60	99.9	45.9		6
12.5	47.4	60.7	100	100	100	17.6	100	100	6.3	13.7	11	6.3	12.9	70.5	100	63.9	33.7	32.9	11.8		7
100	14.9	21.6	71.7	100	27.4	8.6	9.4	11.4	5.9	5.1	9	11.8	46.6	53.7	40	48.6	40	13.3	16.5		8
52.1	12.5	5.5	9	25.8	7.1	6.7	100	6.7	55.6	16.1	29.4	33.7	36	24.3	17.6	12.1	62.7	49	16.8		9


52.1	3.9	54.5	32.5	2.4	89.8	2	2	43.5	34.9	16.5	2.8	2.4	2.4	3.1	2.4	71.3	10.6	21.9	2.4		0
6.3	3.1	3.9	2.4	3.1	3.9	4.3	32.9	3.9	3.9	3.9	51.3	98	45.1	11	28.6	27.8	6.3	22.3	46.2		1
1.6	0	13.7	12.1	2.4	2.4	2.4	3.1	2.4	2.4	26.7	40.4	58.8	9.4	20	41.9	12.9	52.1	4.7	56.8		2
2	3.1	57.2	5.9	3.1	2.8	4.3	3.9	3.5	8.6	25.9	94.5	99.2	100	100	50.6	54.1	36.5	7.8	7.8		3
2	1.2	5.1	3.5	6.7	9.4	11	86.6	5.5	7.1	98.8	78.4	100	100	97.6	59.6	22.7	2	2.4	3.9		4
2	2.4	4.3	9.4	22.7	98.4	13.7	9	5.9	25.5	69.8	98	58	79.6	100	69	81.1	2.8	3.9	2.8		5
3.9	3.1	8.2	18.4	98	100	17.6	100	96.4	9	100	56.4	55.7	34.5	24.3	41.9	6.3	56	99.9	48.2		6
12.2	48.6	60.3	100	100	100	99.2	18.4	100	5.5	16.8	18.8	6.7	14.5	68.2	100	67.8	35.3	40	13.3		7
100	17.6	22.7	70.9	100	25.5	11	7.8	9.8	5.5	6.3	8.6	11	48.6	54.1	36.4	48.6	37.2	16.8	15.7		8
59.2	12.1	5.5	9	15.7	7.1	5.9	100	6.3	60.7	13.3	28.2	34.5	39.6	25.1	18.8	10.6	67	49	18.4		9


51	3.9	48.6	29.4	2.4	92.1	2.4	3.1	51.4	22.7	20.4	9	3.1	3.1	3.1	3.1	73.7	11.8	21.5	2.4		0
7.4	2	4.3	2.8	2.4	3.1	3.9	25.9	5.5	4.7	5.1	43.1	97.3	42.7	9.4	21.2	27.4	3.5	12.5	16.5		1
3.1	1.2	2.4	10.6	2.4	3.9	3.9	3.9	3.1	3.5	26.7	44.7	49	10.6	14.5	38.4	15.3	49.4	2.4	4.7		2
2.4	2.4	49.4	34.1	3.1	3.1	3.9	3.1	4.7	7.8	16.5	96.5	99.2	100	99.6	52.5	69.4	43.1	7.5	5.9		3
2	2	4.3	3.5	6.7	9	12.5	78.4	4.3	7.8	100	65.8	100	100	100	67.4	27.8	4.3	2.4	5.5		4
2.4	3.1	2.4	8.6	20.8	98	12.1	7.8	6.7	22.7	67.8	98.4	50.5	84.3	100	67.8	81.1	12.2	4.3	1.6		5
3.5	4.7	5.5	15.3	100	98	18.8	100	93.3	8.2	100	58	56.4	34.5	24.7	48.6	7.8	54.5	99.9	59.9		6
12.1	47	57.6	100	72.5	100	100	100	100	7.1	16.9	11.8	6.7	24.7	64.2	100	68.6	37.6	37.2	12.9		7
100	18.4	21.9	54.5	69.8	12.5	10.6	10.2	11	5.9	4.3	9.8	12.1	45.8	59.2	45.4	50.5	40.7	17.6	18.4		8
64.7	10.6	5.1	3.5	5.9	3.9	4.3	4.3	3.9	67.8	15.7	35.7	34.5	38.8	22.3	14.5	10.6	62.3	50.5	22.7		9


49.4	3.1	44.7	26.7	3.1	90.9	2	3.1	59.6	19.2	13.3	7.1	4.3	2.4	3.1	3.9	73.3	11.8	23.1	2.4		0
6.7	3.5	4.7	2.8	3.1	2.8	3.5	23.1	4.3	5.5	4.7	54.1	96.9	43.1	9.8	21.9	27.4	3.9	15.3	36.4		1
2	2.8	4.7	9	2.4	4.3	3.9	2	3.5	3.5	25.9	46.3	56.1	9.8	17.3	36.8	14.5	48.2	4.7	3.1		2
6.3	58.4	35.3	71	5.5	4.3	5.1	3.5	5.1	7.8	26.6	95.3	99.2	100	100	51.7	65.4	34.9	6.7	7.1		3
2	4.7	3.1	6.7	6.7	8.6	11.8	73.7	4.7	8.2	100	71.7	100	100	100	65.1	26.3	3.5	2.4	4.3		4
3.1	3.1	3.5	10.2	21.1	96.5	13.3	8.6	6.3	21.6	68.6	98.4	49.4	84.3	100	70.1	84.6	6.3	3.9	2.8		5
3.9	5.1	8.2	18.4	98.4	90.1	19.6	100	84.7	16.5	100	56	58	34.9	25.5	46.2	8.2	54.9	99.9	55.3		6
12.5	42.7	56.4	98.4	100	100	100	100	100	7.5	16.5	14.9	7.5	21.2	52.5	100	69	37.6	40.4	13.3		7
100	16.1	19.2	53.7	67	15.7	12.1	10.6	10.6	5.1	6.7	8.2	11	46.2	54.5	41.9	51.3	45.4	16.8	19.2		8
61.9	10.6	4.7	6.7	6.7	4.3	4.7	7.1	4.3	61.5	8.6	31	36.1	39.6	22.3	15.3	11.4	59.9	51.3	27		9


46.7	3.1	48.2	27.4	2	88.6	0.4	3.1	60.4	18.4	12.9	11	2.4	2.4	2.4	3.5	71.3	11.8	21.2	3.1		0
6.7	3.5	3.1	2.8	2.4	3.5	5.1	23.9	3.1	4.3	3.5	48.6	97.3	43.9	9.4	20	25.5	3.5	15.7	35.7		1
2	2	3.9	5.9	2.4	3.9	3.1	2.4	2.4	2.4	28.6	46.6	58	9.4	19.6	36.5	13.3	47	3.9	2		2
2	2	26.3	34.9	2.4	2.8	3.9	3.1	4.3	7.1	29.8	99.2	100	100	100	49.4	63.5	33.3	6.3	6.3		3
1.2	1.2	3.1	5.1	5.5	7.4	11.4	74.1	3.9	7.1	100	72.5	100	100	100	61.5	25.5	2.8	2.4	4.3		4
3.1	2.4	4.3	9.8	19.6	99.2	12.9	8.2	6.3	22	68.6	100	46.6	82.7	100	69.7	81.9	2.8	5.5	3.1		5
3.5	3.9	5.9	17.2	97.3	90.5	20.4	100	89	7.5	100	58.8	59.6	29.8	26.6	45.1	8.2	52.5	98.8	56.8		6
12.1	44.3	54.9	100	100	100	100	100	100	7.1	16.8	14.1	5.9	26.7	57.2	100	63.1	40	37.2	11.8		7
100	16.1	20.4	56.4	75.2	17.6	12.5	10.2	10.2	5.1	8.2	8.6	10.6	44.3	54.1	39.2	47	40.3	16.1	20.4		8
63.9	13.7	3.9	7.5	7.1	5.1	3.9	4.7	4.3	69.7	11.4	28.2	34.5	36.8	17.6	14.1	9.8	62.7	49.4	26.3		9


47.8	3.5	43.5	25.1	3.1	88.2	2.4	3.1	51.7	18.8	12.1	12.2	3.1	3.1	3.9	3.1	71.7	11.8	21.2	2.4		0
5.1	3.9	3.9	3.5	3.9	3.5	3.9	23.9	3.1	3.5	3.9	52.9	95.7	41.5	9	17.2	25.1	5.1	16.5	36		1
2.4	2	3.1	4.7	3.1	3.1	3.1	3.1	3.1	3.1	28.2	43.9	56.1	9.8	18	38.8	16.1	49	5.5	19.2		2
2	2	26.3	6.7	3.1	2.4	4.7	3.1	4.3	8.2	28.6	98.8	100	100	100	52.5	60.3	32.9	5.9	5.5		3
20.4	3.1	2	4.3	6.3	8.2	11.8	75.3	5.1	8.2	100	74.5	100	100	100	60.8	26.3	2.8	3.5	4.7		4
3.5	2.4	2.4	11	19.6	98	12.5	7.8	6.7	21.2	67.8	100	53.7	81.5	100	69.3	79.5	3.9	4.3	2.8		5
3.1	4.3	6.7	18.4	97.3	95.2	19.6	100	85.1	7.5	100	57.6	54.5	35.6	29.4	44.7	6.3	55.6	96.8	54.5		6
11.4	43.9	56.8	97.3	100	100	100	100	100	7.1	16.9	14.1	6.7	20.4	57.2	99.9	62.7	39.6	35.3	11.8		7
100	16.1	20	56.4	91.7	18.8	11.8	11.8	11.4	5.1	8.2	9.8	11	46.2	54.9	37.2	45.8	39.6	14.9	18		8
60.4	10.6	4.7	7.5	9.4	5.1	3.5	7.1	3.1	62.3	10.6	24.7	33.7	34.5	18.8	13.7	9.8	59.2	50.9	20.4		9


50.6	4.7	45.9	32.1	3.9	90.5	2.4	3.9	49.8	22.7	11.4	12.2	3.1	3.9	3.1	3.5	75.2	12.5	22.3	3.9		0
7.8	3.1	4.7	2.8	3.1	2.4	5.5	25.9	3.9	5.1	4.7	49.4	96.9	43.5	9.4	21.5	23.1	5.9	18	38.8		1
2.4	0	4.7	6.3	2.4	3.1	3.1	3.1	3.5	4.3	30.2	43.1	57.6	11	19.2	37.6	15.3	51.7	5.5	32.5		2
3.1	3.1	31	4.7	3.9	3.5	3.9	3.1	5.1	8.2	25.1	97.6	100	100	100	52.5	61.5	35.3	7.8	9		3
3.1	3.1	4.7	4.3	6.3	9.4	14.1	80.4	5.9	8.6	100	74.8	100	100	100	61.5	24.3	3.9	3.9	6.7		4
2.4	2	4.3	11	23.9	96.5	13.7	10.6	7.1	23.1	69.8	96.9	54.4	81.9	100	68.9	77.2	3.9	5.1	3.1		5
4.3	5.1	7.5	19.2	97.7	89.4	18.8	99.2	88.6	9.8	100	57.2	56.8	38	29	45.1	7.4	51.3	99.9	55.7		6
14.9	45.5	57.6	100	92.1	100	100	95.3	100	7.8	15.7	15.7	6.3	24.3	59.9	100	64.3	36.8	40	14.5		7
100	17.2	21.9	58	90.5	18.8	13.7	13.7	12.9	6.3	10.2	9.4	12.2	46.6	56.8	40	48.2	41.5	15.3	18.4		8
66.2	14.9	7.1	8.2	10.6	5.5	3.5	6.7	6.3	66.6	15.7	29.8	36	38.8	20	14.1	9.8	62.3	54.1	23.5		9


50.2	4.3	46.6	28.2	3.9	90.2	2	3.9	63.9	16.5	16.1	7.8	3.1	3.1	2.4	3.1	75.6	12.5	22.7	2		0
5.9	1.6	2.8	3.2	3.1	4.3	3.9	24.7	4.7	5.1	4.7	52.5	97.7	45.8	9	16.4	25.5	5.1	16.1	41.1		1
1.2	2.4	2.8	6.7	2.4	3.9	3.9	3.9	3.5	3.5	30.2	45.5	55.7	9.4	20	34.9	17.6	50.9	5.9	32.9		2
1.2	2	39.2	64.7	3.9	4.3	3.9	3.5	4.7	6.7	28.6	100	100	100	100	50.9	60.3	36.8	6.7	7.1		3
2.4	2.4	3.1	5.9	6.7	8.6	10.6	76.1	4.3	8.2	100	74.5	100	100	100	61.1	27	2.4	3.1	3.9		4
3.1	2.4	3.9	10.2	21.1	99.2	12.9	8.2	7.1	23.1	72.9	98	50.5	83.5	100	69.7	76	5.1	4.3	3.1		5
3.1	4.3	6.3	17.6	99.2	96.8	20.8	99.2	91.7	9.4	100	57.2	63.1	39.2	26.6	45.1	7.4	49.8	99.9	58.4		6
12.2	42.7	58	100	67	100	100	100	100	8.2	14.9	22.3	6.7	32.5	57.6	99.9	69.3	37.2	39.2	12.2		7
100	16.5	19.6	57.2	89.4	17.2	12.5	12.5	11	5.5	12.9	11	11.4	45.4	56.1	38.4	48.2	42.7	16.8	19.6		8
60.8	13.3	5.1	4.7	9.8	4.3	3.5	5.9	3.9	69.7	14.1	26.7	36.4	37.2	20	13.7	9.4	63.1	50.5	23.9		9


51.4	3.9	48.6	26.3	3.1	87	2	3.1	63.5	16.5	17.6	4.7	3.1	2.4	2.4	3.1	70.5	10.2	27	2		0
6.3	1.6	3.2	2.4	2	2	4.7	22.3	4.7	2.8	3.9	50.2	98	45.8	10.2	16.5	21.6	4.7	12.5	33.7		1
2	0.4	3.5	4.7	2	2.8	3.1	0.4	2.4	3.1	31	45.5	53.7	9.8	17.7	35.3	11.8	49	3.1	2		2
0.4	2	39.6	56.5	4.7	3.9	3.9	3.1	5.1	7.1	15.7	98	98.8	100	100	52.5	60	33.3	5.1	5.5		3
2	2	3.5	4.3	6.7	8.6	10.6	74.1	4.3	7.4	100	72.9	100	100	100	63.9	27	2.8	3.1	3.9		4
2	2.4	3.5	10.2	18.8	99.2	13.7	7.8	7.1	20.8	71.7	100	48.2	81.5	100	68.2	81.1	3.5	4.3	2.8		5
3.1	3.9	5.9	18	98	92.9	20.8	100	90.5	8.6	100	58	57.2	29.4	27	43.9	8.2	49.4	99.9	58.4		6
12.9	44.7	57.6	100	57.6	100	100	100	100	6.7	16.1	23.5	7.1	29.4	58.8	99.9	66.6	41.1	40.3	11.8		7
100	16.1	20	52.9	79.2	14.5	12.9	11.4	11.8	5.5	11	10.6	9.8	43.1	58	38.8	49.8	40	18	19.2		8
64.7	12.5	5.1	7.1	7.1	3.9	3.5	6.7	5.9	70.1	10.6	27.8	35.7	32.9	18.8	13.7	9.8	63.5	48.6	27		9


49.8	3.5	45.1	27	2.4	85.5	2	3.1	85.1	16.1	32.9	10.2	3.9	2.4	2.4	1.2	70.5	11.4	22.3	1.6		0
6.7	0.4	3.9	2.8	2.4	2.4	3.5	23.9	4.7	2.8	4.3	50.2	96.1	41.5	8.6	14.5	27.8	3.5	11.8	24.3		1
1.2	2	2.8	34.9	3.1	3.1	3.1	3.1	2.4	2.4	29.4	47	51.4	8.6	17.3	35.3	16.1	47	3.5	1.2		2
2	2	40.4	61.2	4.7	2.8	3.1	3.1	3.9	5.5	15.7	91	100	100	100	45.5	43.9	35.7	3.5	4.3		3
2	2	2.4	5.1	6.7	8.2	12.9	73.3	3.5	6.7	100	74.1	100	100	100	62.3	27.8	2.4	2	3.9		4
2	2.4	3.1	9	17.6	98	11.4	6.7	6.3	23.1	66.2	98.4	50.1	85.8	100	69.3	74.8	2.8	4.3	2.4		5
3.9	3.5	5.9	16.5	97.7	95.2	14.9	65.5	81.9	7.8	100	55.7	56.4	33.3	28.6	40	6.7	49	97.6	57.2		6
12.5	43.5	54.5	100	52.5	100	100	100	100	5.1	15.7	17.2	6.3	28.6	65.4	100	64.7	42.3	44.3	11.4		7
100	15.3	18	44.7	81.5	13.7	10.6	9	11.4	4.7	12.9	9.4	10.6	44.3	64.7	39.2	48.6	39.2	16.4	18.4		8
63.1	9.8	5.1	3.5	6.7	4.3	2.8	3.9	4.7	51.3	11	29.8	31.4	33.7	19.6	13.3	8.6	61.9	52.5	26.3		9


50.6	3.1	43.9	29	3.9	85.1	2	3.1	61.9	16.9	39.2	33.7	4.7	3.9	3.1	3.1	74.4	12.5	25.5	3.9		0
5.9	3.9	3.9	2.8	3.9	3.5	5.5	25.5	4.7	3.5	4.3	57.2	94.1	45.5	9.4	14.5	28.6	5.1	11.8	17.2		1
2.4	2.4	3.1	3.1	2.4	2.4	3.9	2.4	2.4	2.4	31	47.4	53.7	9.8	18.4	39.2	13.3	51.3	2.4	2.4		2
4.3	72.1	35.7	57.6	3.1	3.9	4.7	2.4	4.3	4.3	12.5	75.7	100	100	99.2	53.7	48.6	42	5.9	4.7		3
12.9	5.1	5.5	6.3	6.7	7.1	12.5	73.7	4.3	5.9	100	62.3	100	100	100	71.7	27	3.5	2.8	3.9		4
3.2	2	2.8	9	20.4	100	10.6	6.3	6.7	20	64.7	95.3	22.7	86.2	100	69	79.9	12.2	3.2	2.4		5
